"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000230725",6.94093025995311,2.991758902679,0.421468884419058,7.09840990231762,1.2620041688807e-12,6.51562188361808e-12
"ENSG00000230728",1.22646125994893,0.323791849993088,0.298455162479141,1.08489277686969,0.277969147506801,0.329468192654925
"ENSG00000230731",4.40073852716608,0.0128343379928037,0.268796869513421,0.0477473492010401,0.961917597905481,0.967653339457355
"ENSG00000230732",23.9466894679353,0.609671048018997,0.162148085661423,3.75996451350055,0.000169937461120531,0.000348004740088314
"ENSG00000230735",0.432330141564823,-0.284076309875075,0.467620472659677,-0.607493312385019,0.543523579466709,0.592146486575696
"ENSG00000230736",10.3839403629482,0.976726320329259,0.177381788482491,5.50635061629042,3.66348550299544e-08,1.16937967975414e-07
"ENSG00000230751",1.69573346417067,-0.695363810293118,0.274975109239765,-2.52882456239628,0.0114445217168353,0.0179900730522794
"ENSG00000230773",14.697462468454,0.785686671374863,0.151593849274683,5.18284003694123,2.18532455011605e-07,6.40849776046302e-07
"ENSG00000230789",0.690866830885472,-0.363337238572162,0.466524755428807,-0.778816631580889,0.43608773912731,0.489510620672064
"ENSG00000230805",0.550903924965674,1.54802959731991,0.812918497023395,1.90428634972413,0.0568729010165116,0.0788549577545831
"ENSG00000230815",0.760392820961989,0.799960813250562,0.465411864006499,1.71882342311624,0.0856465291231014,0.114541499428797
"ENSG00000230817",2.47044022616484,2.29248276247393,0.364182486516904,6.29487371674454,3.07650216512582e-10,1.24098568348535e-09
"ENSG00000230825",12.350595639534,1.19815344310235,0.223894853002946,5.35141128539739,8.72709194053032e-08,2.67693044764074e-07
"ENSG00000230834",3.75510114207216,3.66079111971777,0.44028587219625,8.31457775707605,9.20795148348561e-17,7.07052338812229e-16
"ENSG00000230836",18.4992030912616,0.798498725571517,0.287743004532875,2.77504131461965,0.00551946957034253,0.00917937879254414
"ENSG00000230838",107.053636397342,2.78716718616776,0.258001294055208,10.8029194054017,3.33430209688852e-27,5.57596408972378e-26
"ENSG00000230844",222.133655784675,0.0940541743629151,0.0954598411610317,0.985274783814637,0.324489115413563,0.377922754520243
"ENSG00000230852",2.02371345204122,2.54717810037472,0.418825169150795,6.08172165378541,1.18898849638145e-09,4.50762591886582e-09
"ENSG00000230876",3.90299582157865,1.44646078498064,0.330665932829485,4.37438708186048,1.21774135770243e-05,2.90435111342251e-05
"ENSG00000230896",76.8758312447748,0.0253707056858143,0.0839027353052071,0.302382343001394,0.762360613376088,0.795072814240953
"ENSG00000230898",0.310150879234268,0.933926875778107,0.593326528838802,1.57405211192207,0.115475402345546,0.150298821841174
"ENSG00000230922",1.60129531210099,3.16352743460017,0.524366060077243,6.03305147959835,1.60892131789751e-09,6.01222975860594e-09
"ENSG00000230937",4295.01222147288,5.96853786638067,0.255731498644411,23.3390798474918,1.7791559396526e-120,5.10261923492365e-117
"ENSG00000230943",626.525880736728,3.39725998770367,0.224150818099362,15.1561346798106,6.90131473229825e-52,4.35010344005085e-50
"ENSG00000230945",0.577709408460222,1.30071659301738,0.498238826163178,2.61062872806179,0.00903759511375471,0.0144480617537617
"ENSG00000230975",2.88061729289401,4.29597160119252,0.941135606582545,4.56466801505052,5.00285396571118e-06,1.24875414914357e-05
"ENSG00000230978",2.45288310941875,0.95644948818756,0.373228668361964,2.56263671380136,0.0103880680480045,0.0164193877992156
"ENSG00000230990",16.4649631533763,5.36581738683512,0.480433909336904,11.1686899749458,5.80304103392969e-29,1.08778573106604e-27
"ENSG00000230991",3.72752688181176,4.44161626724402,0.707316174559768,6.27953442462767,3.39588401675289e-10,1.36406097479654e-09
"ENSG00000231010",10.6517104055042,0.238855750458591,0.149493987791848,1.59776158216588,0.110096047627603,0.144213502898362
"ENSG00000231023",7.90695564186745,-0.432870198982774,0.425454187050339,-1.01743081196086,0.308948530495743,0.362028349524736
"ENSG00000231024",3.62408630798919,-0.568643685089777,0.183236096504091,-3.10333878498159,0.00191350455749936,0.00339399120463273
"ENSG00000231028",33.159922520662,-0.605652294808756,0.122737674962524,-4.93452637907374,8.03454866499524e-07,2.20086777184397e-06
"ENSG00000231031",1.48890505345135,3.04601970625309,0.929968693013443,3.27540026791962,0.00105512361656656,0.00193546180512496
"ENSG00000231039",5.09479950007638,2.75670417109026,0.344302009832227,8.00664559708365,1.17879568278645e-15,8.16614980249167e-15
